Chrom	Strt	End	Relative Read Coverage 5k	Sample
chr1	3420001	3425000	1.808	Shattered
chr1	3425001	3430000	1.898	Shattered
chr1	3430001	3435000	2.635	Shattered
chr1	3435001	3440000	2.709	Shattered
chr1	3440001	3445000	2.94	Shattered
chr1	3445001	3450000	1.589	Shattered
chr1	3450001	3455000	2.145	Shattered
chr1	3455001	3460000	1.862	Shattered
chr1	3460001	3465000	1.93	Shattered
chr1	3465001	3470000	2.048	Shattered
chr1	3470001	3475000	2.104	Shattered
chr1	3475001	3480000	2.406	Shattered
chr1	3480001	3485000	2.424	Shattered
chr1	3485001	3490000	2.947	Shattered
chr1	3490001	3495000	2.291	Shattered
chr1	3495001	3500000	2.456	Shattered
chr1	3500001	3505000	2.949	Shattered
chr1	3505001	3510000	3.102	Shattered
chr1	3510001	3515000	2.97	Shattered
chr1	3515001	3520000	3.16	Shattered
chr1	3520001	3525000	3.434	Shattered
chr1	3525001	3530000	4.029	Shattered
chr1	3530001	3535000	2.707	Shattered
chr1	3535001	3540000	2.866	Shattered
chr1	3540001	3545000	3.389	Shattered
chr1	3545001	3550000	3.072	Shattered
chr1	3550001	3555000	3.502	Shattered
chr1	3555001	3560000	1.931	Shattered
chr1	3560001	3565000	2.673	Shattered
chr1	3565001	3570000	1.76	Shattered
chr1	3570001	3575000	2.546	Shattered
chr1	3575001	3580000	3.1	Shattered
chr1	3580001	3585000	2.342	Shattered
chr1	3585001	3590000	2.478	Shattered
chr1	3590001	3595000	2.673	Shattered
chr1	3595001	3600000	3.868	Shattered
chr1	3600001	3605000	2.512	Shattered
chr1	3605001	3610000	2.022	Shattered
chr1	3610001	3615000	1.968	Shattered
chr1	3615001	3620000	2.074	Shattered
chr1	3620001	3625000	2.003	Shattered
chr1	3625001	3630000	2.13	Shattered
chr1	3630001	3635000	2.663	Shattered
chr1	3635001	3640000	2.483	Shattered
chr1	3640001	3645000	1.979	Shattered
chr1	3645001	3650000	3.257	Shattered
chr1	3650001	3655000	3.368	Shattered
chr1	3655001	3660000	3.459	Shattered
chr1	3660001	3665000	1.532	Shattered
chr1	3665001	3670000	2.374	Shattered
chr1	3670001	3675000	1.735	Shattered
chr1	3675001	3680000	1.932	Shattered
chr1	3680001	3685000	2.475	Shattered
chr1	3685001	3690000	3.222	Shattered
chr1	3690001	3695000	4.031	Shattered
chr1	3695001	3700000	2.934	Shattered
chr1	3700001	3705000	2.793	Shattered
chr1	3705001	3710000	2.44	Shattered
chr1	3710001	3715000	2.95	Shattered
chr1	3715001	3720000	4.229	Shattered
chr1	3720001	3725000	4.001	Shattered
chr1	3725001	3730000	1.729	Shattered
chr1	3730001	3735000	3.025	Shattered
chr1	3735001	3740000	3.245	Shattered
chr1	3740001	3745000	2.507	Shattered
chr1	3745001	3750000	2.451	Shattered
chr1	3750001	3755000	2.044	Shattered
chr1	3755001	3760000	2.977	Shattered
chr1	3760001	3765000	2.851	Shattered
chr1	3765001	3770000	2.054	Shattered
chr1	3770001	3775000	1.802	Shattered
chr1	3775001	3780000	2.635	Shattered
chr1	3780001	3785000	2.895	Shattered
chr1	3785001	3790000	1.924	Shattered
chr1	3790001	3795000	1.584	Shattered
chr1	3795001	3800000	2.5	Shattered
chr1	3800001	3805000	2.446	Shattered
chr1	3805001	3810000	2.433	Shattered
chr1	3810001	3815000	2.404	Shattered
chr1	3815001	3820000	2.001	Shattered
chr1	3820001	3825000	1.856	Shattered
chr1	3825001	3830000	2.483	Shattered
chr1	3830001	3835000	3.301	Shattered
chr1	3835001	3840000	4.005	Shattered
chr1	3840001	3845000	2.628	Shattered
chr1	3845001	3850000	2.186	Shattered
chr1	3850001	3855000	2.547	Shattered
chr1	3855001	3860000	2.366	Shattered
chr1	3860001	3865000	2.21	Shattered
chr1	3865001	3870000	1.994	Shattered
chr1	3870001	3875000	3.401	Shattered
chr1	3875001	3880000	2.437	Shattered
chr1	3880001	3885000	2.932	Shattered
chr1	3885001	3890000	4.205	Shattered
chr1	3890001	3895000	2.483	Shattered
chr1	3895001	3900000	3.792	Shattered
chr1	3900001	3905000	3.722	Shattered
chr1	3905001	3910000	3.214	Shattered
chr1	3910001	3915000	1.964	Shattered
chr1	3915001	3920000	1.559	Shattered
chr1	3920001	3925000	1.779	Shattered
chr1	3925001	3930000	1.815	Shattered
chr1	3930001	3935000	2.21	Shattered
chr1	3935001	3940000	2.275	Shattered
chr1	3940001	3945000	4.432	Shattered
chr1	3945001	3950000	3.597	Shattered
chr1	3950001	3955000	2.873	Shattered
chr1	3955001	3960000	1.896	Shattered
chr1	3960001	3965000	1.92	Shattered
chr1	3965001	3970000	2.728	Shattered
chr1	3970001	3975000	3.284	Shattered
chr1	3975001	3980000	4.981	Shattered
chr1	3980001	3985000	2.932	Shattered
chr1	3985001	3990000	4.403	Shattered
chr1	3990001	3995000	2.152	Shattered
chr1	3995001	4000000	1.652	Shattered
chr1	4000001	4005000	2.057	Shattered
chr1	4005001	4010000	1.922	Shattered
chr1	4010001	4015000	1.992	Shattered
chr1	4015001	4020000	1.711	Shattered
chr1	4020001	4025000	1.819	Shattered
chr1	4025001	4030000	1.869	Shattered
chr1	4030001	4035000	2.278	Shattered
chr1	4035001	4040000	2.213	Shattered
chr1	4040001	4045000	1.981	Shattered
chr1	4045001	4050000	2.36	Shattered
chr1	4050001	4055000	1.853	Shattered
chr1	4055001	4060000	1.993	Shattered
chr1	4060001	4065000	1.83	Shattered
chr1	4065001	4070000	2.299	Shattered
chr1	4070001	4075000	1.993	Shattered
chr1	4075001	4080000	2.379	Shattered
chr1	4080001	4085000	4.563	Shattered
chr1	4085001	4090000	3.096	Shattered
chr1	4090001	4095000	3.368	Shattered
chr1	4095001	4100000	4.146	Shattered
chr1	4100001	4105000	4.058	Shattered
chr1	4105001	4110000	3.779	Shattered
chr1	4110001	4115000	4.887	Shattered
chr1	4115001	4120000	3.591	Shattered
chr1	4120001	4125000	2.364	Shattered
chr1	4125001	4130000	2.038	Shattered
chr1	4130001	4135000	2.812	Shattered
chr1	4135001	4140000	2.486	Shattered
chr1	4140001	4145000	1.453	Shattered
chr1	4145001	4150000	2.557	Shattered
chr1	4150001	4155000	4.431	Shattered
chr1	4155001	4160000	3.232	Shattered
chr1	4160001	4165000	2.17	Shattered
chr1	4165001	4170000	3.258	Shattered
chr1	4170001	4175000	3.606	Shattered
chr1	4175001	4180000	1.928	Shattered
chr1	4180001	4185000	1.717	Shattered
chr1	4185001	4190000	2.712	Shattered
chr1	4190001	4195000	2.779	Shattered
chr1	4195001	4200000	3.476	Shattered
chr1	4200001	4205000	2.151	Shattered
chr1	4205001	4210000	2.409	Shattered
chr1	4210001	4215000	2.026	Shattered
chr1	4215001	4220000	2.249	Shattered
chr1	4220001	4225000	2.067	Shattered
chr1	4225001	4230000	2.176	Shattered
chr1	4230001	4235000	2.715	Shattered
chr1	4235001	4240000	1.929	Shattered
chr1	4240001	4245000	2.75	Shattered
chr1	4245001	4250000	2.07	Shattered
chr1	4250001	4255000	1.958	Shattered
chr1	4255001	4260000	1.716	Shattered
chr1	4260001	4265000	1.88	Shattered
chr1	4265001	4270000	1.673	Shattered
chr1	4270001	4275000	1.834	Shattered
chr1	4275001	4280000	1.491	Shattered
chr1	4280001	4285000	1.616	Shattered
chr1	4285001	4290000	1.813	Shattered
chr1	4290001	4295000	2.365	Shattered
chr1	4295001	4300000	2.247	Shattered
chr1	4300001	4305000	2.58	Shattered
chr1	4305001	4310000	2.588	Shattered
chr1	4310001	4315000	1.718	Shattered
chr1	4315001	4320000	1.752	Shattered
chr1	4320001	4325000	1.753	Shattered
chr1	4325001	4330000	1.784	Shattered
chr1	4330001	4335000	1.707	Shattered
chr1	4335001	4340000	1.653	Shattered
chr1	4340001	4345000	1.784	Shattered
chr1	4345001	4350000	1.963	Shattered
chr1	4350001	4355000	2.109	Shattered
chr1	4355001	4360000	1.907	Shattered
chr1	4360001	4365000	2.111	Shattered
chr1	4365001	4370000	2.211	Shattered
chr1	4370001	4375000	1.91	Shattered
chr1	4375001	4380000	2.704	Shattered
chr1	4380001	4385000	2.428	Shattered
chr1	4385001	4390000	2.153	Shattered
chr1	4390001	4395000	1.774	Shattered
chr1	4395001	4400000	1.919	Shattered
chr1	4400001	4405000	1.656	Shattered
chr1	4405001	4410000	1.389	Shattered
chr1	4410001	4415000	1.912	Shattered
chr1	4415001	4420000	3.206	Shattered
chr1	4420001	4425000	4.644	Shattered
chr1	4425001	4430000	3.099	Shattered
chr1	4430001	4435000	1.86	Shattered
chr1	4435001	4440000	2.173	Shattered
chr1	4440001	4445000	2.29	Shattered
chr1	4445001	4450000	1.725	Shattered
chr1	4450001	4455000	2.205	Shattered
chr1	4455001	4460000	3.261	Shattered
chr1	4460001	4465000	2.713	Shattered
chr1	4465001	4470000	2.073	Shattered
chr1	4470001	4475000	2.049	Shattered
chr1	4475001	4480000	1.999	Shattered
chr1	4480001	4485000	3.915	Shattered
chr1	4485001	4490000	2.306	Shattered
chr1	4490001	4495000	1.842	Shattered
chr1	4495001	4500000	1.714	Shattered
chr1	4500001	4505000	1.872	Shattered
chr1	4505001	4510000	1.575	Shattered
chr1	4510001	4515000	2.188	Shattered
chr1	4515001	4520000	1.571	Shattered
chr1	4520001	4525000	1.905	Shattered
chr1	4525001	4530000	2.55	Shattered
chr1	4530001	4535000	2.163	Shattered
chr1	4535001	4540000	1.441	Shattered
chr1	4540001	4545000	2.779	Shattered
chr1	4545001	4550000	3.605	Shattered
chr1	4550001	4555000	1.952	Shattered
chr1	4555001	4560000	1.334	Shattered
chr1	4560001	4565000	1.726	Shattered
chr1	4565001	4570000	1.495	Shattered
chr1	4570001	4575000	1.741	Shattered
chr1	4575001	4580000	2.205	Shattered
chr1	4580001	4585000	2.661	Shattered
chr1	4585001	4590000	1.948	Shattered
chr1	4590001	4595000	2.504	Shattered
chr1	4595001	4600000	1.456	Shattered
chr1	4600001	4605000	1.692	Shattered
chr1	4605001	4610000	1.871	Shattered
chr1	4610001	4615000	1.811	Shattered
chr1	4615001	4620000	4.027	Shattered
chr1	4620001	4625000	3.693	Shattered
chr1	4625001	4630000	2.035	Shattered
chr1	4630001	4635000	2.787	Shattered
chr1	4635001	4640000	3.715	Shattered
chr1	4640001	4645000	3.325	Shattered
chr1	4645001	4650000	2.663	Shattered
chr1	4650001	4655000	3.327	Shattered
chr1	4655001	4660000	1.649	Shattered
chr1	4660001	4665000	2.102	Shattered
chr1	4665001	4670000	1.809	Shattered
chr1	4670001	4675000	1.981	Shattered
chr1	4675001	4680000	2.076	Shattered
chr1	4680001	4685000	2.237	Shattered
chr1	4685001	4690000	2.195	Shattered
chr1	4690001	4695000	2.703	Shattered
chr1	4695001	4700000	2.681	Shattered
chr1	4700001	4705000	2.378	Shattered
chr1	4705001	4710000	3.255	Shattered
chr1	4710001	4715000	2.161	Shattered
chr1	4715001	4720000	2.566	Shattered
chr1	4720001	4725000	2.105	Shattered
chr1	4725001	4730000	2.481	Shattered
chr1	4730001	4735000	1.712	Shattered
chr1	4735001	4740000	1.796	Shattered
chr1	4740001	4745000	2.064	Shattered
chr1	4745001	4750000	1.989	Shattered
chr1	4750001	4755000	1.796	Shattered
chr1	4755001	4760000	1.733	Shattered
chr1	4760001	4765000	1.857	Shattered
chr1	4765001	4770000	2.132	Shattered
chr1	4770001	4775000	2.712	Shattered
chr1	4775001	4780000	2.074	Shattered
chr1	4780001	4785000	2.198	Shattered
chr1	4785001	4790000	2.065	Shattered
chr1	4790001	4795000	1.982	Shattered
chr1	4795001	4800000	1.816	Shattered
chr1	4800001	4805000	1.995	Shattered
chr1	4805001	4810000	2.189	Shattered
chr1	4810001	4815000	1.994	Shattered
chr1	4815001	4820000	2.53	Shattered
chr1	4820001	4825000	4.09	Shattered
chr1	4825001	4830000	4.099	Shattered
chr1	4830001	4835000	3.312	Shattered
chr1	4835001	4840000	2.161	Shattered
chr1	4840001	4845000	1.851	Shattered
chr1	4845001	4850000	2.311	Shattered
chr1	4850001	4855000	2.007	Shattered
chr1	4855001	4860000	1.625	Shattered
chr1	4860001	4865000	1.869	Shattered
chr1	4865001	4870000	2.046	Shattered
chr1	4870001	4875000	1.817	Shattered
chr1	4875001	4880000	1.884	Shattered
chr1	4880001	4885000	1.864	Shattered
chr1	4885001	4890000	2.549	Shattered
chr1	4890001	4895000	2.64	Shattered
chr1	4895001	4900000	2.175	Shattered
chr1	4900001	4905000	1.38	Shattered
chr1	4905001	4910000	1.782	Shattered
chr1	4910001	4915000	1.815	Shattered
chr1	4915001	4920000	2.75	Shattered
chr1	4920001	4925000	2.592	Shattered
chr1	4925001	4930000	1.76	Shattered
chr1	4930001	4935000	2.174	Shattered
chr1	4935001	4940000	2.045	Shattered
chr1	4940001	4945000	1.528	Shattered
chr1	4945001	4950000	2.096	Shattered
chr1	4950001	4955000	2.002	Shattered
chr1	4955001	4960000	2.427	Shattered
chr1	4960001	4965000	2.037	Shattered
chr1	4965001	4970000	2.233	Shattered
chr1	4970001	4975000	3.732	Shattered
chr1	4975001	4980000	2.378	Shattered
chr1	4980001	4985000	1.925	Shattered
chr1	4985001	4990000	2.068	Shattered
chr1	4990001	4995000	1.536	Shattered
chr1	4995001	5000000	1.84	Shattered
chr1	5000001	5005000	3.313	Shattered
chr1	5005001	5010000	2.062	Shattered
chr1	5010001	5015000	1.692	Shattered
chr1	5015001	5020000	1.523	Shattered
chr1	5020001	5025000	1.975	Shattered
chr1	5025001	5030000	2	Shattered
chr1	5030001	5035000	1.905	Shattered
chr1	5035001	5040000	1.667	Shattered
chr1	5040001	5045000	2.148	Shattered
chr1	5045001	5050000	2.11	Shattered
chr1	5050001	5055000	1.855	Shattered
chr1	5055001	5060000	1.54	Shattered
chr1	5060001	5065000	1.868	Shattered
chr1	5065001	5070000	1.876	Shattered
chr1	5070001	5075000	2.017	Shattered
chr1	5075001	5080000	1.787	Shattered
chr1	5080001	5085000	1.667	Shattered
chr1	5085001	5090000	1.531	Shattered
chr1	5090001	5095000	1.927	Shattered
chr1	5095001	5100000	2.027	Shattered
chr1	5100001	5105000	1.887	Shattered
chr1	5105001	5110000	2.667	Shattered
chr1	5110001	5115000	1.848	Shattered
chr1	5115001	5120000	2.206	Shattered
chr1	5120001	5125000	2.912	Shattered
chr1	5125001	5130000	2.453	Shattered
chr1	5130001	5135000	2.329	Shattered
chr1	5135001	5140000	2.394	Shattered
chr1	5140001	5145000	3.22	Shattered
chr1	5145001	5150000	3.903	Shattered
chr1	5150001	5155000	1.895	Shattered
chr1	5155001	5160000	1.208	Shattered
chr1	5160001	5165000	1.899	Shattered
chr1	5165001	5170000	2.149	Shattered
chr1	5170001	5175000	2.74	Shattered
chr1	5175001	5180000	2.046	Shattered
chr1	5180001	5185000	2.881	Shattered
chr1	5185001	5190000	1.882	Shattered
chr1	5190001	5195000	2.272	Shattered
chr1	5195001	5200000	2.737	Shattered
chr1	5200001	5205000	1.999	Shattered
chr1	5205001	5210000	1.526	Shattered
chr1	5210001	5215000	1.757	Shattered
chr1	5215001	5220000	1.589	Shattered
chr1	5220001	5225000	1.727	Shattered
chr1	5225001	5230000	1.516	Shattered
chr1	5230001	5235000	1.962	Shattered
chr1	5235001	5240000	1.381	Shattered
chr1	5240001	5245000	1.792	Shattered
chr1	5245001	5250000	1.896	Shattered
chr1	5250001	5255000	3.207	Shattered
chr1	5255001	5260000	3.057	Shattered
chr1	5260001	5265000	2.56	Shattered
chr1	5265001	5270000	3.671	Shattered
chr1	5270001	5275000	2.139	Shattered
chr1	5275001	5280000	2.245	Shattered
chr1	5280001	5285000	1.53	Shattered
chr1	5285001	5290000	2.468	Shattered
chr1	5290001	5295000	1.679	Shattered
chr1	5295001	5300000	2.312	Shattered
chr1	5300001	5305000	1.912	Shattered
chr1	5305001	5310000	1.81	Shattered
chr1	5310001	5315000	1.837	Shattered
chr1	5315001	5320000	2.432	Shattered
chr1	5320001	5325000	2.289	Shattered
chr1	5325001	5330000	1.955	Shattered
chr1	5330001	5335000	1.894	Shattered
chr1	5335001	5340000	1.853	Shattered
chr1	5340001	5345000	2.963	Shattered
chr1	5345001	5350000	1.69	Shattered
chr1	5350001	5355000	2.087	Shattered
chr1	5355001	5360000	2.2	Shattered
chr1	5360001	5365000	1.959	Shattered
chr1	5365001	5370000	1.828	Shattered
chr1	5370001	5375000	1.403	Shattered
chr1	5375001	5380000	1.639	Shattered
chr1	5380001	5385000	2.146	Shattered
chr1	5385001	5390000	2.867	Shattered
chr1	5390001	5395000	2.891	Shattered
chr1	5395001	5400000	1.978	Shattered
chr1	5400001	5405000	1.988	Shattered
chr1	5405001	5410000	1.612	Shattered
chr1	5410001	5415000	1.98	Shattered
chr1	5415001	5420000	2.037	Shattered
chr1	5420001	5425000	2.762	Shattered
chr1	5425001	5430000	2.66	Shattered
chr1	5430001	5435000	3.31	Shattered
chr1	5435001	5440000	3.012	Shattered
chr1	5440001	5445000	1.809	Shattered
chr1	5445001	5450000	3.301	Shattered
chr1	5450001	5455000	2.099	Shattered
chr1	5455001	5460000	3.107	Shattered
chr1	5460001	5465000	3.922	Shattered
chr1	5465001	5470000	3.095	Shattered
chr1	5470001	5475000	1.895	Shattered
chr1	5475001	5480000	2.034	Shattered
chr1	5480001	5485000	2.422	Shattered
chr1	5485001	5490000	3.304	Shattered
chr1	5490001	5495000	2.501	Shattered
chr1	5495001	5500000	2.465	Shattered
chr1	5500001	5505000	1.999	Shattered
chr1	5505001	5510000	1.937	Shattered
chr1	5510001	5515000	2.832	Shattered
chr1	5515001	5520000	3.253	Shattered
chr1	5520001	5525000	3.46	Shattered
chr1	5525001	5530000	3.06	Shattered
chr1	5530001	5535000	3.105	Shattered
chr1	5535001	5540000	3.12	Shattered
chr1	5540001	5545000	2.783	Shattered
chr1	5545001	5550000	2.571	Shattered
chr1	5550001	5555000	1.733	Shattered
chr1	5555001	5560000	2.274	Shattered
chr1	5560001	5565000	2.726	Shattered
chr1	5565001	5570000	1.787	Shattered
chr1	5570001	5575000	1.765	Shattered
chr1	5575001	5580000	1.724	Shattered
chr1	5580001	5585000	1.477	Shattered
chr1	5585001	5590000	2.399	Shattered
chr1	5590001	5595000	2.396	Shattered
chr1	5595001	5600000	2.794	Shattered
chr1	5600001	5605000	2.768	Shattered
chr1	5605001	5610000	2.727	Shattered
chr1	5610001	5615000	2.782	Shattered
chr1	5615001	5620000	2.325	Shattered
chr1	5620001	5625000	1.917	Shattered
chr1	5625001	5630000	2.585	Shattered
chr1	5630001	5635000	3.01	Shattered
chr1	5635001	5640000	3.589	Shattered
chr1	5640001	5645000	2.754	Shattered
chr1	5645001	5650000	2.081	Shattered
chr1	5650001	5655000	2.959	Shattered
chr1	5655001	5660000	2.581	Shattered
chr1	5660001	5665000	2.738	Shattered
chr1	5665001	5670000	1.87	Shattered
chr1	5670001	5675000	2.882	Shattered
chr1	5675001	5680000	3.102	Shattered
chr1	5680001	5685000	3.053	Shattered
chr1	5685001	5690000	3.885	Shattered
chr1	5690001	5695000	3.227	Shattered
chr1	5695001	5700000	3.652	Shattered
chr1	5700001	5705000	2.861	Shattered
chr1	5705001	5710000	3.598	Shattered
chr1	5710001	5715000	2.252	Shattered
chr1	5715001	5720000	3.67	Shattered
chr1	5720001	5725000	3.775	Shattered
chr1	5725001	5730000	3.85	Shattered
chr1	5730001	5735000	3.645	Shattered
chr1	5735001	5740000	4.112	Shattered
chr1	5740001	5745000	2.002	Shattered
chr1	5745001	5750000	1.982	Shattered
chr1	5750001	5755000	1.728	Shattered
chr1	5755001	5760000	2.198	Shattered
chr1	5760001	5765000	1.736	Shattered
chr1	5765001	5770000	1.845	Shattered
chr1	5770001	5775000	2.362	Shattered
chr1	5775001	5780000	1.677	Shattered
chr1	5780001	5785000	1.711	Shattered
chr1	5785001	5790000	1.927	Shattered
chr1	5790001	5795000	1.807	Shattered
chr1	5795001	5800000	1.41	Shattered
chr1	5800001	5805000	2.489	Shattered
chr1	5805001	5810000	3.165	Shattered
chr1	5810001	5815000	2.411	Shattered
chr1	5815001	5820000	2.275	Shattered
chr1	5820001	5825000	2.084	Shattered
chr1	5825001	5830000	2.554	Shattered
chr1	5830001	5835000	3.266	Shattered
chr1	5835001	5840000	2.712	Shattered
chr1	5840001	5845000	2.987	Shattered
chr1	5845001	5850000	2.418	Shattered
chr1	5850001	5855000	2.788	Shattered
chr1	5855001	5860000	3.093	Shattered
chr1	5860001	5865000	2.087	Shattered
chr1	5865001	5870000	4.024	Shattered
chr1	5870001	5875000	3.195	Shattered
chr1	5875001	5880000	1.816	Shattered
chr1	5880001	5885000	2.553	Shattered
chr1	5885001	5890000	2.959	Shattered
chr1	5890001	5895000	2.75	Shattered
chr1	5895001	5900000	2.396	Shattered
chr1	5900001	5905000	3.35	Shattered
chr1	5905001	5910000	2.385	Shattered
chr1	5910001	5915000	2.542	Shattered
chr1	5915001	5920000	2.442	Shattered
chr1	5920001	5925000	2.127	Shattered
chr1	5925001	5930000	2.172	Shattered
chr1	5930001	5935000	3.967	Shattered
chr1	5935001	5940000	2.797	Shattered
chr1	5940001	5945000	2.857	Shattered
chr1	5945001	5950000	4.291	Shattered
chr1	5950001	5955000	4.393	Shattered
chr1	5955001	5960000	2.926	Shattered
chr1	5960001	5965000	2.93	Shattered
chr1	5965001	5970000	4.132	Shattered
chr1	5970001	5975000	3.021	Shattered
chr1	5975001	5980000	1.866	Shattered
chr1	5980001	5985000	1.879	Shattered
chr1	5985001	5990000	2.041	Shattered
chr1	5990001	5995000	2.98	Shattered
chr1	5995001	6000000	3.546	Shattered
chr1	6000001	6005000	3.292	Shattered
